Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-09-22 00:00:00,23.57,37.76,1.68,10.62,7.00,4.57,4.95,0.65,16.68,0.23,3.56,0.41,NA,NA,NA,26.12,79.78,NA,68.60,0.00,0.00,95.51,982.03,NA
2021-09-23 00:00:00,25.78,54.09,1.61,9.35,6.23,4.36,4.80,0.65,19.70,0.20,3.07,0.30,NA,NA,NA,27.58,76.70,NA,82.72,0.41,39.50,151.59,983.63,NA
2021-09-24 00:00:00,18.57,29.71,2.06,8.97,6.45,4.52,5.67,0.64,10.77,0.16,3.13,0.40,NA,NA,NA,26.99,79.98,NA,85.71,0.11,10.50,146.45,984.49,NA
2021-09-25 00:00:00,20.10,32.06,1.51,6.36,4.62,4.00,5.40,0.58,13.74,0.06,1.16,0.06,NA,NA,NA,28.18,75.83,NA,66.74,0.00,0.00,167.05,983.29,NA
2021-09-26 00:00:00,27.87,40.61,1.49,8.19,5.57,4.02,5.60,0.64,16.22,0.12,1.37,0.10,NA,NA,NA,27.95,76.36,NA,70.33,0.00,0.00,140.04,983.26,NA
2021-09-27 00:00:00,51.33,85.54,2.53,14.27,9.68,3.62,6.77,0.74,18.56,0.36,6.83,0.60,NA,NA,NA,29.06,75.64,NA,66.06,0.00,0.00,170.24,983.47,NA
2021-09-28 00:00:00,39.58,67.58,1.92,10.29,7.04,3.68,5.87,0.70,17.83,0.33,2.39,0.26,NA,NA,NA,29.79,72.89,NA,65.96,0.00,0.00,184.37,984.17,NA
2021-09-29 00:00:00,33.88,62.00,1.79,12.71,8.23,3.61,7.60,0.71,14.67,0.34,2.68,0.23,NA,NA,NA,29.20,72.81,NA,79.53,0.00,0.00,183.03,985.45,NA
2021-09-30 00:00:00,48.29,103.75,6.61,20.24,16.16,4.43,5.02,0.81,20.58,0.79,8.21,1.36,NA,NA,NA,28.97,73.28,NA,96.78,0.00,0.00,159.50,986.57,NA
2021-10-01 00:00:00,61.42,137.67,20.55,21.42,28.15,3.72,5.07,0.95,20.09,0.78,15.10,3.03,NA,NA,NA,28.89,76.08,NA,99.32,0.00,0.00,131.04,986.07,NA
2021-10-02 00:00:00,66.87,115.69,13.11,14.40,18.36,3.88,4.78,0.83,13.98,0.50,9.94,1.68,NA,NA,NA,29.26,75.20,NA,203.72,0.00,0.00,162.19,984.64,NA
2021-10-03 00:00:00,45.95,100.67,4.82,17.27,13.12,3.98,6.28,0.71,12.16,0.33,11.36,1.17,NA,NA,NA,29.34,73.03,NA,218.89,0.00,0.00,180.67,982.70,NA
2021-10-04 00:00:00,35.04,104.17,5.17,13.06,11.20,4.09,5.22,0.66,9.64,0.34,6.25,0.75,NA,NA,NA,29.65,71.44,NA,219.89,0.00,0.00,174.42,982.54,NA
2021-10-05 00:00:00,34.99,87.42,2.56,14.47,9.79,4.76,5.46,0.68,23.01,0.32,6.32,0.56,NA,NA,NA,28.68,71.65,NA,122.34,0.00,0.00,147.17,985.25,NA
2021-10-06 00:00:00,47.28,101.19,7.05,14.20,13.02,4.76,7.58,0.70,20.32,0.32,8.81,0.51,NA,NA,NA,28.91,72.46,NA,266.99,0.00,0.00,174.19,985.57,NA
2021-10-07 00:00:00,62.06,135.06,2.05,21.08,12.67,3.43,6.46,0.78,25.06,0.32,12.11,0.64,NA,NA,NA,27.63,72.33,NA,268.78,0.00,0.00,168.98,984.08,NA
2021-10-08 00:00:00,73.27,184.79,9.65,27.16,22.33,3.38,6.40,0.89,26.75,0.53,11.48,3.44,NA,NA,NA,27.69,71.05,NA,252.30,0.00,0.00,175.89,982.97,NA
2021-10-09 00:00:00,87.41,200.34,13.29,28.63,26.02,4.02,8.19,0.90,22.15,0.83,22.33,3.10,NA,NA,NA,27.60,70.37,NA,233.19,0.00,0.00,169.90,983.34,NA
2021-10-10 00:00:00,78.94,182.81,17.90,25.09,27.93,4.23,7.02,0.96,20.81,0.79,14.92,2.18,NA,NA,NA,27.92,69.81,NA,222.08,0.00,0.00,172.50,983.87,NA
2021-10-11 00:00:00,81.24,194.93,32.22,22.81,37.43,5.05,7.92,1.00,16.80,0.97,16.24,2.91,NA,NA,NA,27.80,69.53,NA,207.50,0.00,0.00,173.96,983.67,NA
2021-10-12 00:00:00,77.85,202.18,32.64,25.25,40.06,5.31,7.03,0.94,20.33,1.01,14.82,2.20,NA,NA,NA,28.01,65.49,NA,177.11,0.00,0.00,172.02,984.04,NA
2021-10-13 00:00:00,101.32,233.07,2.93,27.94,17.25,6.05,8.47,0.84,28.34,0.89,14.45,1.65,NA,NA,NA,25.81,66.25,NA,268.50,0.00,0.00,173.11,985.25,NA
2021-10-14 00:00:00,75.08,192.71,1.84,27.37,16.07,1.70,7.33,0.78,32.66,0.66,20.49,0.83,NA,NA,NA,25.33,60.29,NA,241.26,0.00,0.00,175.43,985.37,NA
2021-10-15 00:00:00,91.67,180.88,7.19,31.83,22.95,1.60,8.43,1.00,34.52,0.94,17.46,1.43,NA,NA,NA,25.43,63.81,NA,237.41,0.00,0.00,166.69,983.13,NA
2021-10-16 00:00:00,168.38,297.62,24.36,41.28,42.06,1.61,10.46,1.30,29.54,1.38,17.19,3.01,NA,NA,NA,26.57,69.88,NA,148.14,0.00,0.00,145.18,983.79,NA
2021-10-17 00:00:00,134.25,152.65,1.81,16.85,10.44,2.12,5.62,0.89,10.25,0.81,4.31,0.79,NA,NA,NA,24.53,80.63,NA,73.16,0.36,35.00,59.62,985.58,NA
2021-10-18 00:00:00,12.58,33.81,4.23,9.52,8.22,2.07,4.79,0.66,15.35,0.16,4.64,0.45,NA,NA,NA,22.15,85.03,NA,65.42,0.21,20.00,46.55,983.51,NA
2021-10-19 00:00:00,54.64,93.50,1.66,18.08,11.04,2.45,5.81,0.74,21.07,0.33,28.41,0.59,NA,NA,NA,24.34,77.35,NA,254.64,0.01,1.00,131.05,984.68,NA
2021-10-20 00:00:00,110.43,207.42,5.27,32.49,21.51,2.25,6.56,0.94,26.72,0.80,28.54,1.29,NA,NA,NA,24.40,72.40,NA,241.97,0.00,0.00,161.85,987.72,NA
2021-10-21 00:00:00,85.32,232.81,13.14,34.87,30.05,1.71,7.27,0.84,22.49,0.96,46.76,1.78,NA,NA,NA,23.22,62.42,NA,232.28,0.00,0.00,176.96,987.34,NA
2021-10-22 00:00:00,65.12,159.20,2.67,25.96,16.14,1.66,8.37,0.73,20.87,0.61,19.02,0.96,NA,NA,NA,24.13,64.42,NA,205.93,0.00,0.00,173.02,987.76,NA
2021-10-23 00:00:00,85.28,175.75,10.95,35.56,27.84,1.57,7.14,0.93,22.27,1.39,16.18,2.15,NA,NA,NA,24.44,68.52,NA,116.22,0.00,0.00,163.50,989.41,NA
2021-10-24 00:00:00,90.38,159.99,10.50,25.80,22.52,1.79,6.74,0.91,26.89,1.17,14.45,2.00,NA,NA,NA,23.23,73.21,NA,110.08,0.04,4.00,117.25,991.45,NA
2021-10-25 00:00:00,39.33,83.71,2.73,22.88,14.17,1.90,7.35,0.70,25.50,0.38,15.42,0.59,NA,NA,NA,21.56,72.94,NA,180.98,0.00,0.00,165.07,991.77,NA
2021-10-26 00:00:00,65.80,159.94,12.79,31.67,27.47,1.78,6.83,0.83,23.35,0.56,32.03,0.95,NA,NA,NA,20.99,71.02,NA,237.58,0.00,0.00,166.97,990.90,NA
2021-10-27 00:00:00,118.96,259.32,10.25,37.81,28.46,1.73,7.86,0.89,26.73,0.95,29.47,1.74,NA,NA,NA,20.83,67.92,NA,246.42,0.00,0.00,151.44,992.78,NA
2021-10-28 00:00:00,147.71,283.80,14.07,42.36,34.01,3.01,8.69,1.10,25.30,1.27,22.79,1.59,NA,NA,NA,20.96,67.80,NA,247.56,0.00,0.00,159.60,992.81,NA
2021-10-29 00:00:00,158.04,297.92,30.88,45.45,49.36,1.89,11.02,1.14,24.71,1.77,26.94,3.49,NA,NA,NA,21.24,68.39,NA,197.48,0.00,0.00,157.99,994.38,NA
2021-10-30 00:00:00,133.83,248.58,5.87,38.58,25.24,3.12,10.13,0.92,27.25,1.30,24.68,1.23,NA,NA,NA,21.79,62.10,NA,231.05,0.00,0.00,178.67,993.84,NA
2021-10-31 00:00:00,175.92,319.54,21.01,43.06,40.04,2.26,13.00,1.19,21.22,1.16,27.56,1.67,NA,NA,NA,21.37,64.94,NA,237.14,0.00,0.00,161.00,991.95,NA
2021-11-01 00:00:00,176.21,336.74,35.39,50.46,56.16,2.47,13.84,1.39,24.29,2.36,31.64,4.44,NA,NA,NA,21.46,66.78,NA,83.80,0.00,0.00,145.22,991.75,NA
2021-11-02 00:00:00,176.06,286.65,2.59,41.17,24.17,2.29,12.22,1.15,23.84,1.80,16.95,1.94,NA,NA,NA,21.44,67.10,NA,77.95,0.00,0.00,137.07,993.34,NA
2021-11-03 00:00:00,229.40,332.83,9.03,48.07,32.92,2.32,12.63,1.41,27.20,2.06,13.44,2.01,NA,NA,NA,21.32,71.51,NA,75.75,0.00,0.00,125.18,993.13,NA
2021-11-04 00:00:00,381.82,462.27,13.17,40.85,32.56,10.71,8.79,1.77,17.54,1.95,15.11,2.34,NA,NA,NA,20.35,76.68,NA,185.48,0.00,0.00,111.68,992.09,NA
2021-11-05 00:00:00,419.16,475.21,10.84,35.98,27.88,3.11,8.72,1.74,14.57,1.66,7.72,1.59,NA,NA,NA,19.46,77.74,NA,273.27,0.00,0.00,107.37,991.53,NA
2021-11-06 00:00:00,326.57,384.76,1.38,32.54,18.43,2.62,10.26,1.36,23.87,1.51,14.20,1.15,NA,NA,NA,20.26,66.32,NA,227.17,0.00,0.00,137.89,989.67,NA
2021-11-07 00:00:00,347.96,426.08,2.38,44.05,25.47,3.77,12.41,1.37,22.82,1.83,16.50,1.20,NA,NA,NA,20.60,63.46,NA,217.89,0.00,0.00,141.58,989.46,NA
2021-11-08 00:00:00,323.46,423.83,5.00,50.75,31.06,4.35,15.15,1.39,23.98,1.91,15.88,1.50,NA,NA,NA,20.50,63.43,NA,240.14,0.00,0.00,135.51,991.30,NA
2021-11-09 00:00:00,369.05,511.97,25.21,63.46,54.29,4.45,19.81,1.67,19.63,2.28,22.37,2.33,NA,NA,NA,19.84,64.69,NA,239.45,0.00,0.00,115.72,992.27,NA
2021-11-10 00:00:00,280.29,430.21,19.50,54.21,44.74,4.55,17.63,1.61,25.50,3.95,29.62,2.62,NA,NA,NA,20.09,69.77,NA,250.66,0.00,0.00,181.34,992.71,NA
2021-11-11 00:00:00,298.33,563.33,NA,NA,NA,NA,NA,NA,NA,2.23,1.00,2.58,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-12 00:00:00,232.21,456.06,79.51,73.67,104.04,5.55,10.94,2.33,9.70,1.85,22.05,3.24,NA,NA,NA,17.74,64.06,NA,113.01,0.00,0.00,12.39,991.43,NA
2021-11-13 00:00:00,283.71,437.65,63.15,54.49,80.47,4.39,11.02,1.81,21.01,2.04,36.47,4.31,NA,NA,NA,18.54,60.21,NA,168.35,0.00,0.00,125.78,991.66,NA
2021-11-14 00:00:00,237.42,387.35,45.47,55.81,67.34,3.59,14.18,1.56,21.55,1.53,19.72,2.44,NA,NA,NA,17.74,58.22,NA,131.02,0.00,0.00,118.37,990.78,NA
2021-11-15 00:00:00,270.74,416.99,44.35,61.24,68.72,3.90,12.87,1.70,20.27,1.68,30.40,2.62,NA,NA,NA,17.29,60.69,NA,147.56,0.00,0.00,108.16,990.35,NA
2021-11-16 00:00:00,313.55,445.61,31.46,51.82,52.89,3.71,15.24,1.61,21.61,1.48,20.67,2.27,NA,NA,NA,17.21,60.58,NA,172.74,0.00,0.00,117.99,991.25,NA
2021-11-17 00:00:00,249.71,370.59,64.55,48.92,78.67,4.16,11.73,1.65,19.90,1.69,25.39,3.29,NA,NA,NA,16.96,63.74,NA,46.14,0.00,0.00,119.14,993.22,NA
2021-11-18 00:00:00,240.98,384.52,60.09,60.63,81.25,4.69,18.45,1.80,19.90,2.05,50.25,4.76,NA,NA,NA,17.57,63.67,NA,145.61,0.00,0.00,112.84,992.08,NA
2021-11-19 00:00:00,262.62,389.98,43.63,61.95,68.10,4.18,15.46,1.70,19.94,1.82,40.07,4.40,NA,NA,NA,17.50,63.00,NA,165.30,0.00,0.00,102.51,989.85,NA
2021-11-20 00:00:00,272.03,387.78,27.21,47.26,47.31,4.11,16.41,1.44,24.76,2.04,24.58,3.45,NA,NA,NA,19.26,57.71,NA,124.64,0.00,0.00,130.72,990.09,NA
2021-11-21 00:00:00,167.42,262.42,0.81,38.56,21.05,4.83,13.89,1.27,26.79,1.42,29.94,1.27,NA,NA,NA,19.77,49.03,NA,229.26,0.00,0.00,89.39,990.67,NA
2021-11-22 00:00:00,146.88,266.62,0.93,27.39,15.12,3.48,12.96,0.92,28.08,1.31,20.39,0.73,NA,NA,NA,19.58,45.66,NA,237.58,0.00,0.00,132.30,991.03,NA
2021-11-23 00:00:00,177.62,340.88,35.54,50.14,55.87,4.43,15.37,1.44,21.68,1.47,20.30,1.89,NA,NA,NA,16.84,54.57,NA,236.34,0.00,0.00,115.94,989.63,NA
2021-11-24 00:00:00,235.94,417.04,61.17,58.49,81.16,5.04,10.85,1.76,31.30,2.76,44.36,5.02,NA,NA,NA,16.35,64.73,NA,50.74,0.00,0.00,100.33,991.25,NA
2021-11-25 00:00:00,264.33,368.79,6.52,47.01,30.25,3.71,12.32,1.55,33.88,1.98,10.61,1.81,NA,NA,NA,16.47,67.99,NA,56.12,0.00,0.00,96.23,992.56,NA
2021-11-26 00:00:00,258.98,378.71,46.11,52.69,67.86,4.58,11.63,1.71,21.89,2.21,36.11,3.12,NA,NA,NA,17.16,66.62,NA,56.83,0.00,0.00,105.43,992.61,NA
2021-11-27 00:00:00,229.12,316.50,14.67,42.40,34.37,4.20,8.32,1.44,20.27,1.74,9.12,1.41,NA,NA,NA,16.56,69.36,NA,55.25,0.00,0.00,96.70,993.38,NA
2021-11-28 00:00:00,234.48,299.20,6.70,32.09,22.37,4.33,8.69,1.53,15.08,1.51,6.62,1.64,NA,NA,NA,17.18,70.63,NA,49.09,0.00,0.00,93.74,995.04,NA
2021-11-29 00:00:00,214.08,330.45,60.05,45.77,74.14,5.04,8.52,1.55,15.02,1.56,29.19,2.39,NA,NA,NA,17.25,62.04,NA,234.79,0.00,0.00,115.55,995.25,NA
2021-11-30 00:00:00,182.12,305.49,27.22,43.92,45.54,4.65,11.55,1.33,19.11,1.24,21.84,1.71,NA,NA,NA,17.44,57.90,NA,214.98,0.00,0.00,105.14,994.48,NA
2021-12-01 00:00:00,303.56,457.15,59.92,55.24,78.68,5.41,11.79,1.86,11.88,2.13,43.83,3.32,NA,NA,NA,16.43,67.96,NA,157.90,0.00,0.00,36.83,994.54,NA
2021-12-02 00:00:00,272.21,343.54,12.02,40.47,31.27,4.45,11.14,1.41,5.91,1.34,22.71,1.93,NA,NA,NA,16.41,72.03,NA,190.79,0.01,0.50,34.08,994.61,NA
2021-12-03 00:00:00,212.41,277.43,13.63,38.10,31.38,4.62,8.87,1.31,11.31,1.00,23.44,1.64,NA,NA,NA,17.41,68.21,NA,156.01,0.00,0.00,72.50,994.91,NA
2021-12-04 00:00:00,177.00,286.65,47.95,42.51,60.81,5.01,8.72,1.47,13.66,1.10,23.55,2.82,NA,NA,NA,17.66,65.92,NA,174.92,0.00,0.00,121.94,993.23,NA
2021-12-05 00:00:00,208.38,329.24,32.59,47.17,51.66,4.83,10.73,1.51,16.57,1.50,20.65,3.45,NA,NA,NA,17.64,67.84,NA,76.53,0.00,0.00,78.92,993.45,NA
2021-12-06 00:00:00,110.44,196.12,6.86,33.35,23.23,4.93,12.14,0.95,11.56,0.97,15.24,1.42,NA,NA,NA,18.43,65.56,NA,205.59,0.00,0.00,106.87,993.60,NA
2021-12-07 00:00:00,82.46,161.96,5.06,31.13,21.28,4.30,5.51,0.77,11.58,0.54,14.02,0.93,NA,NA,NA,16.96,63.30,NA,240.70,0.00,0.00,132.07,994.63,NA
2021-12-08 00:00:00,119.86,205.91,13.91,37.83,31.59,4.30,10.47,0.96,14.24,0.65,24.58,0.71,NA,NA,NA,15.87,60.51,NA,192.09,0.00,0.00,126.42,994.70,NA
2021-12-09 00:00:00,163.35,285.55,24.65,47.33,45.40,4.29,10.34,1.17,12.80,1.12,24.00,1.66,NA,NA,NA,14.99,66.56,NA,199.69,0.00,0.00,98.78,997.22,NA
2021-12-10 00:00:00,129.55,229.90,9.54,43.57,31.01,4.02,9.33,0.96,12.83,0.81,22.40,1.01,NA,NA,NA,15.29,64.03,NA,230.90,0.00,0.00,112.92,997.21,NA
2021-12-11 00:00:00,139.20,247.28,29.96,43.64,47.64,3.99,12.17,1.28,15.63,1.17,19.08,0.90,NA,NA,NA,14.68,59.99,NA,224.46,0.00,0.00,120.18,996.29,NA
2021-12-12 00:00:00,184.84,286.62,48.03,51.60,66.60,4.22,10.09,1.58,13.48,1.44,11.00,1.88,NA,NA,NA,13.74,64.91,NA,186.86,0.00,0.00,110.28,996.88,NA
2021-12-13 00:00:00,195.25,304.36,28.79,46.07,48.12,3.88,8.66,1.47,13.92,1.42,7.01,1.37,NA,NA,NA,13.34,68.27,NA,69.34,0.00,0.00,87.47,995.87,NA
2021-12-14 00:00:00,212.21,296.22,26.89,38.38,42.70,3.62,8.81,1.43,16.91,1.26,6.62,1.17,NA,NA,NA,13.30,70.48,NA,67.00,0.00,0.00,87.75,995.36,NA
2021-12-15 00:00:00,183.22,316.83,41.64,37.65,56.52,3.78,10.09,1.38,17.27,1.28,19.65,1.96,NA,NA,NA,13.45,66.06,NA,124.64,0.00,0.00,118.08,995.61,NA
2021-12-16 00:00:00,218.88,344.54,24.93,42.68,43.11,3.39,9.81,1.24,11.85,1.37,22.81,2.09,NA,NA,NA,13.04,65.46,NA,137.44,0.00,0.00,79.57,996.59,NA
2021-12-17 00:00:00,149.21,232.71,1.35,28.92,16.48,2.78,11.78,0.91,17.55,0.86,6.01,0.61,NA,NA,NA,12.73,61.50,NA,243.49,0.00,0.00,119.97,997.67,NA
2021-12-18 00:00:00,125.04,190.71,1.09,22.68,12.85,3.10,5.68,0.93,15.31,0.87,7.57,0.31,NA,NA,NA,10.70,65.24,NA,236.97,0.00,0.00,100.03,997.33,NA
2021-12-19 00:00:00,154.86,223.38,3.16,33.31,20.70,3.43,7.50,0.93,16.92,0.96,12.16,0.24,NA,NA,NA,11.08,60.34,NA,233.55,0.00,0.00,115.80,996.95,NA
2021-12-20 00:00:00,211.08,309.50,39.19,43.89,54.86,3.60,9.56,1.31,15.77,1.25,14.08,0.60,NA,NA,NA,11.07,62.93,NA,172.91,0.00,0.00,116.92,995.99,NA
2021-12-21 00:00:00,274.71,455.04,117.19,56.75,125.71,4.39,9.87,1.92,15.91,2.04,33.26,2.74,NA,NA,NA,11.71,65.08,NA,178.16,0.00,0.00,102.89,994.67,NA
2021-12-22 00:00:00,251.46,375.15,60.00,47.69,74.27,3.81,10.39,1.49,15.26,1.51,23.41,2.85,NA,NA,NA,12.35,66.66,NA,167.95,0.00,0.00,99.10,992.64,NA
2021-12-23 00:00:00,280.85,393.92,15.01,49.34,38.47,3.34,9.69,1.54,16.20,1.49,8.73,1.72,NA,NA,NA,13.08,68.21,NA,57.80,0.00,0.00,84.60,992.18,NA
2021-12-24 00:00:00,274.04,389.12,10.40,44.41,32.05,3.22,8.07,1.52,16.48,1.44,8.08,1.40,NA,NA,NA,13.50,71.11,NA,58.81,0.00,0.00,84.55,992.14,NA
2021-12-25 00:00:00,304.98,389.83,21.28,43.22,40.34,3.13,7.33,1.71,13.07,1.51,5.24,1.07,NA,NA,NA,13.68,72.97,NA,129.13,0.00,0.00,71.61,993.99,NA
2021-12-26 00:00:00,314.92,405.71,14.65,34.05,30.01,2.99,5.56,1.64,9.46,1.38,4.41,1.12,NA,NA,NA,14.42,74.48,NA,98.23,0.03,2.50,42.31,995.89,NA
2021-12-27 00:00:00,84.64,117.79,18.92,23.85,28.36,3.69,7.27,0.85,11.58,0.55,3.48,0.50,NA,NA,NA,14.47,69.62,NA,37.00,0.00,0.00,105.71,996.74,NA
2021-12-28 00:00:00,108.75,138.79,7.28,31.94,22.92,3.46,7.39,0.93,7.07,0.89,7.08,0.77,NA,NA,NA,13.14,74.22,NA,73.16,0.04,4.00,41.80,995.41,NA
2021-12-29 00:00:00,103.45,173.22,31.50,34.24,43.88,3.85,6.32,0.98,9.00,0.59,11.38,0.89,NA,NA,NA,13.10,68.04,NA,178.08,0.00,0.00,121.80,995.96,NA
2021-12-30 00:00:00,156.15,263.52,61.45,38.04,71.21,3.84,8.35,1.20,10.85,1.07,11.56,1.35,NA,NA,NA,10.25,67.89,NA,116.10,0.00,0.00,106.14,999.05,NA
2021-12-31 00:00:00,152.65,270.92,47.93,42.65,62.46,3.40,6.15,1.09,11.15,1.08,11.77,1.53,NA,NA,NA,10.59,65.83,NA,160.67,0.00,0.00,123.55,999.07,NA
