Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-05-11 00:00:00,74.88,188.17,2.10,15.33,9.88,25.13,15.99,0.87,35.04,0.34,0.93,0.01,NA,NA,NA,33.88,45.31,NA,79.47,0.00,0.00,182.17,978.97,NA
2022-05-12 00:00:00,65.12,184.13,2.30,17.10,10.97,28.23,14.43,0.80,40.24,0.18,0.94,0.01,NA,NA,NA,35.55,44.01,NA,95.12,0.00,0.00,191.54,977.37,NA
2022-05-13 00:00:00,73.25,198.97,5.23,17.84,13.80,26.87,14.66,0.86,36.92,0.17,1.13,0.00,NA,NA,NA,33.87,47.42,NA,138.54,0.00,0.00,194.84,975.02,NA
2022-05-14 00:00:00,123.54,344.14,34.85,41.08,48.25,25.39,22.91,1.34,23.27,0.65,3.88,0.49,NA,NA,NA,35.45,40.38,NA,219.28,0.00,0.00,209.52,975.04,NA
2022-05-15 00:00:00,138.79,344.03,12.69,36.37,29.68,23.99,30.12,1.07,20.98,0.89,5.16,0.33,NA,NA,NA,35.82,32.81,NA,142.36,0.00,0.00,205.05,976.11,NA
2022-05-16 00:00:00,96.08,396.92,3.86,22.15,14.98,18.10,18.75,0.71,20.28,0.52,4.04,0.13,NA,NA,NA,35.13,35.18,NA,164.80,0.00,0.00,141.91,976.38,NA
2022-05-17 00:00:00,69.52,238.14,1.81,16.40,10.21,20.47,20.53,0.84,41.65,0.44,1.97,0.00,NA,NA,NA,33.20,39.92,NA,82.09,0.01,1.00,176.76,977.48,NA
2022-05-18 00:00:00,86.22,232.67,1.84,16.84,10.46,21.57,20.82,0.86,34.93,0.51,0.99,0.01,NA,NA,NA,33.41,41.28,NA,70.48,0.00,0.00,176.76,979.41,NA
2022-05-19 00:00:00,122.38,298.09,2.42,24.81,15.32,25.07,30.84,1.08,50.78,0.87,1.87,0.01,NA,NA,NA,34.21,42.41,NA,79.87,0.00,0.00,174.15,978.58,NA
2022-05-20 00:00:00,112.24,350.34,2.93,28.00,17.19,25.89,20.82,0.94,43.18,0.81,2.29,0.09,NA,NA,NA,35.92,40.02,NA,94.71,0.01,1.00,160.16,975.66,NA
2022-05-21 00:00:00,60.92,338.89,1.96,14.29,9.20,15.18,8.66,0.58,32.65,0.03,0.73,0.00,NA,NA,NA,34.98,34.35,NA,160.76,0.01,1.00,156.25,973.78,NA
2022-05-22 00:00:00,61.33,184.08,5.97,20.80,15.88,16.05,15.01,0.68,44.14,0.04,0.77,0.00,NA,NA,NA,31.63,42.89,NA,133.75,0.00,0.00,160.76,972.79,NA
2022-05-23 00:00:00,27.71,83.07,1.82,9.24,6.40,16.86,8.48,0.53,37.28,0.00,0.34,0.00,NA,NA,NA,24.43,61.38,NA,103.63,0.45,37.50,110.28,976.45,NA
2022-05-24 00:00:00,38.34,70.98,1.96,12.83,8.42,22.35,9.88,0.70,42.48,0.03,0.53,0.00,NA,NA,NA,25.91,64.35,NA,71.26,0.10,9.50,218.76,981.80,NA
2022-05-25 00:00:00,63.18,131.54,2.87,22.10,14.10,24.23,9.51,0.87,43.26,0.08,4.00,0.00,NA,NA,NA,28.30,56.97,NA,150.04,0.00,0.00,201.38,982.74,NA
2022-05-26 00:00:00,119.04,216.86,11.40,25.21,22.75,23.36,14.24,0.97,39.93,0.20,3.86,0.05,NA,NA,NA,29.64,52.62,NA,126.85,0.00,0.00,211.08,980.76,NA
2022-05-27 00:00:00,90.84,238.17,3.84,28.71,18.41,25.33,14.31,0.79,30.87,0.14,1.49,0.01,NA,NA,NA,32.73,46.77,NA,144.39,0.00,0.00,266.38,977.86,NA
2022-05-28 00:00:00,65.13,359.60,2.09,10.88,7.50,27.66,12.76,0.54,26.83,0.01,1.25,0.00,NA,NA,NA,37.09,41.55,NA,170.90,0.00,0.00,280.86,975.59,NA
2022-05-29 00:00:00,59.29,217.04,2.37,15.44,10.15,21.90,14.52,0.69,29.10,0.06,0.95,0.00,NA,NA,NA,32.06,48.35,NA,129.98,0.06,5.50,207.17,976.05,NA
2022-05-30 00:00:00,58.95,180.48,12.32,25.20,23.75,16.60,11.17,0.86,24.33,0.19,1.15,0.09,NA,NA,NA,28.50,56.85,NA,101.84,0.18,11.00,60.25,976.84,NA
2022-05-31 00:00:00,89.39,287.25,10.23,27.08,22.74,18.92,9.51,1.00,33.80,0.27,2.62,0.22,NA,NA,NA,30.95,53.21,NA,106.84,0.00,0.00,202.47,977.47,NA
2022-06-01 00:00:00,98.89,316.15,9.54,27.05,22.12,23.50,12.18,0.89,23.68,0.17,3.09,0.08,NA,NA,NA,34.17,41.65,NA,170.41,0.00,0.00,219.90,977.94,NA
2022-06-02 00:00:00,77.92,272.71,7.18,28.08,20.57,19.04,21.62,0.71,19.65,0.04,3.59,0.02,NA,NA,NA,34.58,37.06,NA,172.78,0.00,0.00,204.78,977.64,NA
2022-06-03 00:00:00,103.53,340.25,31.18,39.63,46.49,15.66,23.65,0.93,22.33,0.33,4.15,0.24,NA,NA,NA,33.99,36.19,NA,113.24,0.00,0.00,170.06,976.26,NA
2022-06-04 00:00:00,100.87,313.98,32.58,34.39,45.03,12.84,21.04,1.00,24.29,0.23,3.27,0.36,NA,NA,NA,35.12,34.18,NA,160.73,0.00,0.00,224.63,976.84,NA
2022-06-05 00:00:00,71.01,313.80,19.50,26.08,29.97,11.68,16.94,0.91,17.14,0.20,3.31,0.40,NA,NA,NA,35.92,30.93,NA,223.44,0.00,0.00,234.57,977.12,NA
2022-06-06 00:00:00,54.68,246.95,8.72,22.78,19.45,11.25,16.49,0.79,25.50,0.13,1.77,0.03,NA,NA,NA,35.62,29.71,NA,176.40,0.00,0.00,232.58,976.18,NA
2022-06-07 00:00:00,87.52,423.53,19.33,35.57,33.46,18.56,21.70,0.82,15.78,0.27,2.91,0.46,NA,NA,NA,36.25,31.11,NA,245.12,0.00,0.00,203.67,975.64,NA
2022-06-08 00:00:00,70.54,396.04,2.97,20.85,13.51,25.04,15.58,0.53,13.93,0.16,2.29,0.08,NA,NA,NA,36.94,28.23,NA,257.53,0.00,0.00,209.77,975.71,NA
2022-06-09 00:00:00,66.21,309.04,3.60,27.31,17.47,29.36,19.32,0.67,14.89,0.28,1.80,0.07,NA,NA,NA,36.63,31.80,NA,233.53,0.00,0.00,206.21,974.62,NA
2022-06-10 00:00:00,71.09,380.35,7.97,26.10,20.34,27.11,15.09,0.62,12.32,0.19,2.02,0.05,NA,NA,NA,36.47,32.93,NA,215.58,0.00,0.00,207.55,975.33,NA
2022-06-11 00:00:00,76.34,341.96,3.81,20.05,13.77,24.18,17.68,0.76,13.47,0.32,2.64,0.05,NA,NA,NA,37.35,30.01,NA,241.77,0.00,0.00,216.21,975.70,NA
2022-06-12 00:00:00,72.13,314.38,7.19,24.89,19.35,23.88,18.22,0.64,15.03,0.21,1.79,0.00,NA,NA,NA,36.88,31.48,NA,272.14,0.00,0.00,213.86,976.89,NA
2022-06-13 00:00:00,43.51,262.07,1.91,14.09,9.06,23.50,11.47,0.47,18.70,0.02,3.73,0.00,NA,NA,NA,38.42,32.03,NA,254.72,0.00,0.00,194.08,978.53,NA
2022-06-14 00:00:00,49.15,292.46,1.85,11.71,7.74,27.18,11.90,0.45,16.51,0.09,2.22,0.11,NA,NA,NA,35.20,38.60,NA,254.81,0.00,0.00,129.49,978.29,NA
2022-06-15 00:00:00,28.15,154.18,1.90,11.28,7.55,30.57,9.17,0.46,18.40,0.02,1.11,0.00,NA,NA,NA,36.60,38.39,NA,240.64,0.00,0.00,219.88,976.35,NA
2022-06-16 00:00:00,26.34,110.30,2.87,17.17,11.48,33.64,7.25,0.36,21.04,0.00,0.83,0.01,NA,NA,NA,32.49,48.26,NA,135.15,0.14,13.50,227.44,977.39,NA
2022-06-17 00:00:00,22.65,75.20,3.84,19.56,13.65,36.02,6.95,0.42,14.81,0.04,1.25,0.05,NA,NA,NA,27.89,60.63,NA,132.06,0.11,10.00,148.25,978.70,NA
2022-06-18 00:00:00,24.40,55.46,2.31,11.67,8.10,46.45,6.01,0.38,11.73,0.01,0.93,0.04,NA,NA,NA,27.67,63.39,NA,82.42,0.11,11.00,142.11,979.53,NA
2022-06-19 00:00:00,41.54,100.67,2.77,16.69,11.17,NA,10.30,0.47,11.12,0.01,1.15,0.00,NA,NA,NA,27.98,60.02,NA,199.17,0.00,0.00,103.73,979.04,NA
2022-06-20 00:00:00,67.50,156.19,2.85,17.61,11.69,37.11,12.55,0.49,16.86,0.01,1.09,0.00,NA,NA,NA,29.31,57.21,NA,185.06,0.00,0.00,165.48,977.17,NA
2022-06-21 00:00:00,61.40,155.33,6.16,27.90,20.08,35.36,10.33,0.68,20.57,0.06,1.66,0.15,NA,NA,NA,29.75,55.02,NA,109.02,0.00,0.00,161.57,976.51,NA
2022-06-22 00:00:00,55.56,142.63,2.32,13.58,9.14,34.46,10.73,0.49,21.23,0.10,1.12,0.02,NA,NA,NA,30.44,52.98,NA,144.94,0.00,0.00,206.38,981.14,NA
2022-06-23 00:00:00,47.59,164.92,2.05,15.89,10.13,29.75,10.36,0.51,24.21,0.00,1.63,0.01,NA,NA,NA,32.22,45.28,NA,258.08,0.00,0.00,237.54,981.68,NA
2022-06-24 00:00:00,58.12,200.71,2.43,19.31,12.25,24.43,14.04,0.81,25.81,0.03,1.41,0.00,NA,NA,NA,31.89,41.39,NA,261.95,0.00,0.00,246.35,979.06,NA
2022-06-25 00:00:00,83.32,263.04,14.58,28.32,27.20,28.14,18.74,0.68,36.66,0.24,2.69,0.14,NA,NA,NA,32.33,42.90,NA,131.73,0.00,0.00,231.33,976.59,NA
2022-06-26 00:00:00,76.48,173.46,2.08,12.86,8.53,36.55,14.34,0.57,27.06,0.07,0.65,0.00,NA,NA,NA,33.40,50.32,NA,74.21,0.00,0.00,202.61,977.68,NA
2022-06-27 00:00:00,61.00,125.00,NA,NA,NA,NA,NA,1.35,2.80,0.15,0.65,0.00,NA,NA,NA,31.15,57.60,NA,88.75,0.00,0.00,4.60,979.30,NA
2022-06-28 00:00:00,100.52,204.82,1.88,11.02,7.34,NA,8.26,1.06,15.73,0.12,0.57,0.04,NA,NA,NA,34.55,55.23,NA,75.30,0.00,0.00,56.96,973.21,NA
2022-06-29 00:00:00,57.73,162.57,2.91,12.93,9.25,17.58,6.45,0.57,17.77,0.05,0.60,0.03,NA,NA,NA,33.91,53.40,NA,87.95,0.00,0.00,159.57,973.36,NA
2022-06-30 00:00:00,31.89,63.96,2.67,11.84,8.47,45.83,6.50,0.77,6.46,0.00,0.75,0.00,NA,NA,NA,27.00,72.36,NA,85.70,0.39,37.50,20.43,976.79,NA
2022-07-01 00:00:00,35.36,61.88,2.45,12.29,8.58,39.23,8.24,0.73,8.02,0.01,0.93,0.00,NA,NA,NA,27.89,70.82,NA,131.72,0.00,0.00,109.17,976.70,NA
2022-07-02 00:00:00,48.91,98.42,3.01,14.30,10.08,32.93,8.92,0.76,13.60,0.04,1.39,0.08,NA,NA,NA,30.68,63.26,NA,93.27,0.00,0.00,176.22,975.17,NA
2022-07-03 00:00:00,26.36,51.19,2.21,11.19,7.75,29.56,7.48,0.64,12.22,0.00,0.52,0.00,NA,NA,NA,30.03,64.85,NA,87.52,0.14,13.50,158.79,976.45,NA
2022-07-04 00:00:00,67.03,125.77,3.64,16.06,11.50,33.12,5.02,0.86,35.07,0.00,0.91,0.02,NA,NA,NA,32.50,62.10,NA,78.66,0.00,0.00,174.03,976.01,NA
2022-07-05 00:00:00,76.41,153.07,3.11,13.87,9.94,36.18,6.18,0.70,30.62,0.01,1.85,0.08,NA,NA,NA,33.33,60.30,NA,73.42,0.00,0.00,191.61,975.87,NA
2022-07-06 00:00:00,50.83,97.99,2.43,7.92,6.19,31.38,5.80,0.59,29.99,0.00,0.43,0.01,NA,NA,NA,32.82,61.47,NA,58.46,0.01,0.50,169.91,978.48,NA
2022-07-07 00:00:00,27.14,85.38,2.46,8.39,6.45,35.11,5.11,0.59,28.39,0.00,0.31,0.00,NA,NA,NA,34.02,55.54,NA,68.62,0.00,0.00,215.11,980.09,NA
2022-07-08 00:00:00,42.97,110.18,2.50,11.69,8.28,33.33,5.44,0.98,34.58,0.01,0.55,0.00,NA,NA,NA,34.30,53.15,NA,69.92,0.00,0.00,209.04,977.48,NA
2022-07-09 00:00:00,41.15,100.45,2.63,11.75,8.43,29.41,6.81,0.52,19.70,0.00,0.55,0.00,NA,NA,NA,30.44,62.16,NA,77.34,0.00,0.00,95.72,976.15,NA
2022-07-10 00:00:00,27.45,60.74,2.35,8.81,6.60,28.16,6.64,0.43,21.14,0.00,0.52,0.00,NA,NA,NA,29.56,63.34,NA,76.66,0.00,0.00,128.13,977.55,NA
2022-07-11 00:00:00,42.92,98.57,5.23,14.55,12.01,27.29,9.22,0.50,30.11,0.00,1.95,0.03,NA,NA,NA,31.60,60.65,NA,144.47,0.00,0.00,183.06,977.93,NA
2022-07-12 00:00:00,31.87,67.65,4.78,12.62,10.62,26.32,5.22,0.54,23.87,0.00,1.78,0.21,NA,NA,NA,29.48,66.93,NA,114.12,0.11,10.00,112.74,977.61,NA
2022-07-13 00:00:00,27.05,60.50,2.62,9.87,7.42,28.21,5.38,0.62,29.18,0.00,0.37,0.00,NA,NA,NA,30.88,62.54,NA,59.37,0.01,1.00,184.56,975.72,NA
2022-07-14 00:00:00,32.01,85.89,2.53,10.47,7.61,33.34,7.29,0.65,20.57,2.90,23.16,1.84,NA,NA,NA,31.71,59.03,NA,105.82,0.00,0.00,160.20,975.07,NA
2022-07-15 00:00:00,20.17,62.84,2.40,8.91,6.66,25.36,8.36,0.61,22.92,6.16,6.89,1.29,NA,NA,NA,32.45,55.83,NA,68.30,0.00,0.00,220.42,977.01,NA
2022-07-16 00:00:00,21.17,54.17,2.71,12.85,9.06,18.94,5.83,0.62,19.77,1.67,9.15,0.61,NA,NA,NA,29.60,64.92,NA,93.73,0.12,12.00,106.13,978.16,NA
2022-07-17 00:00:00,21.04,41.54,2.36,8.26,6.37,19.11,6.24,0.56,22.08,1.49,3.44,0.22,NA,NA,NA,29.58,66.63,NA,72.02,0.08,7.50,162.17,980.07,NA
2022-07-18 00:00:00,34.83,75.46,2.50,8.00,6.29,19.15,6.38,0.56,28.00,2.17,3.26,0.21,NA,NA,NA,32.53,60.66,NA,59.16,0.00,0.00,206.11,978.47,NA
2022-07-19 00:00:00,39.52,99.94,2.39,14.66,9.78,21.23,4.05,0.64,38.67,3.13,13.36,1.03,NA,NA,NA,32.25,62.80,NA,113.55,0.14,9.00,162.03,976.48,NA
2022-07-20 00:00:00,34.42,75.03,3.98,16.86,12.22,25.29,6.52,0.63,10.40,2.93,25.60,2.50,NA,NA,NA,29.03,71.48,NA,149.08,0.23,22.50,106.20,977.08,NA
2022-07-21 00:00:00,39.00,72.17,2.47,12.11,8.45,28.15,5.03,0.60,23.40,2.28,21.06,1.14,NA,NA,NA,28.74,67.89,NA,109.67,0.01,1.00,106.42,979.68,NA
2022-07-22 00:00:00,44.50,79.54,2.32,9.83,7.16,22.65,7.14,0.62,17.80,2.70,11.21,0.87,NA,NA,NA,29.67,67.72,NA,70.99,0.00,0.00,148.04,980.84,NA
2022-07-23 00:00:00,25.75,48.42,2.22,7.73,5.93,22.75,5.32,0.55,19.75,1.64,6.92,0.38,NA,NA,NA,29.67,66.27,NA,76.68,0.01,0.50,134.33,979.46,NA
2022-07-24 00:00:00,21.29,44.58,2.19,6.83,5.42,19.82,5.05,0.49,20.46,1.44,3.03,0.23,NA,NA,NA,30.49,64.29,NA,70.62,0.03,2.50,190.54,979.15,NA
2022-07-25 00:00:00,21.07,48.44,2.14,6.73,5.33,19.37,4.29,0.49,21.06,1.13,2.83,0.19,NA,NA,NA,30.59,61.95,NA,73.98,0.00,0.00,177.93,981.41,NA
2022-07-26 00:00:00,27.00,56.54,2.15,7.91,5.97,20.14,5.34,0.50,21.34,1.64,5.49,0.23,NA,NA,NA,30.26,62.29,NA,84.24,0.00,0.00,171.74,982.35,NA
2022-07-27 00:00:00,38.08,76.08,2.25,11.05,7.75,19.50,5.84,0.56,22.85,2.32,9.79,0.51,NA,NA,NA,30.29,63.46,NA,83.64,0.00,0.00,140.51,981.94,NA
2022-07-28 00:00:00,25.89,66.62,2.91,15.01,10.36,20.39,5.21,0.58,16.93,2.29,17.17,1.39,NA,NA,NA,29.24,64.92,NA,156.68,0.00,0.00,131.60,982.89,NA
2022-07-29 00:00:00,16.11,51.08,3.74,14.95,11.01,19.27,5.69,0.58,10.65,1.95,22.31,2.35,NA,NA,NA,28.67,69.92,NA,198.58,0.56,53.50,122.75,982.22,NA
2022-07-30 00:00:00,16.67,55.54,5.05,14.62,11.90,17.88,4.39,0.59,9.19,1.78,23.44,1.68,NA,NA,NA,27.81,72.74,NA,213.94,0.03,2.50,109.74,980.50,NA
2022-07-31 00:00:00,16.67,50.75,3.80,10.68,8.78,17.38,3.81,0.55,12.49,2.09,15.98,1.38,NA,NA,NA,28.47,68.75,NA,152.88,0.04,4.00,130.42,978.26,NA
2022-08-01 00:00:00,18.83,73.54,3.39,11.77,9.04,17.90,4.76,0.55,13.25,1.92,12.94,1.19,NA,NA,NA,29.85,64.47,NA,216.11,0.01,0.50,164.75,978.33,NA
2022-08-02 00:00:00,33.50,94.33,3.90,14.31,10.79,19.15,4.49,0.58,20.18,1.81,17.25,0.85,NA,NA,NA,31.32,62.37,NA,248.17,0.00,0.00,214.21,977.86,NA
2022-08-03 00:00:00,56.75,130.22,5.58,20.13,15.25,25.08,4.03,0.72,18.77,3.26,23.58,3.00,NA,NA,NA,29.66,68.28,NA,193.60,0.32,30.50,90.43,979.39,NA
2022-08-04 00:00:00,51.17,94.42,2.56,14.87,10.00,29.07,3.90,0.64,17.22,3.13,13.40,1.99,NA,NA,NA,29.52,67.45,NA,90.38,0.02,1.50,128.68,979.94,NA
2022-08-05 00:00:00,39.08,64.07,2.30,13.65,9.14,26.84,3.62,0.65,15.44,3.01,24.51,1.72,NA,NA,NA,28.23,72.06,NA,122.68,0.97,93.00,84.98,978.71,NA
2022-08-06 00:00:00,43.73,75.19,2.19,11.59,7.94,22.75,3.39,0.61,23.60,3.27,26.91,1.00,NA,NA,NA,29.98,68.11,NA,130.74,0.34,33.00,151.98,976.87,NA
2022-08-07 00:00:00,40.83,74.92,2.59,13.03,9.07,21.13,3.70,0.67,12.62,3.36,16.03,1.07,NA,NA,NA,27.70,74.28,NA,68.34,0.01,1.00,50.93,977.04,NA
2022-08-08 00:00:00,40.94,73.60,4.87,11.84,10.27,23.00,4.42,0.75,26.40,3.34,11.49,1.57,NA,NA,NA,30.62,65.08,NA,75.96,0.00,0.00,198.89,976.67,NA
2022-08-09 00:00:00,35.20,70.43,2.32,10.57,7.51,22.44,5.70,0.60,19.83,3.21,9.07,0.51,NA,NA,NA,32.14,61.64,NA,64.25,0.00,0.00,200.14,976.38,NA
2022-08-10 00:00:00,25.51,71.48,2.40,10.41,7.57,20.82,4.42,0.60,21.23,2.61,5.96,0.30,NA,NA,NA,32.28,59.79,NA,55.06,0.00,0.00,205.47,975.07,NA
2022-08-11 00:00:00,15.43,46.11,1.98,6.71,5.19,20.37,3.88,0.53,15.56,1.68,4.23,0.17,NA,NA,NA,28.92,63.52,NA,61.13,0.00,0.00,68.57,977.20,NA
2022-08-12 00:00:00,16.49,62.47,1.97,6.95,5.31,19.24,4.73,0.54,22.39,2.03,1.89,0.12,NA,NA,NA,31.40,58.44,NA,69.35,0.00,0.00,258.36,977.14,NA
2022-08-13 00:00:00,31.12,90.81,2.78,17.74,11.69,21.19,4.87,1.81,7.47,3.76,16.01,1.63,NA,NA,NA,31.83,59.85,NA,99.76,0.00,0.00,139.21,976.01,NA
2022-08-14 00:00:00,29.90,54.77,2.45,10.72,7.70,22.66,4.46,0.45,12.57,3.02,11.91,1.15,NA,NA,NA,28.86,71.56,NA,140.90,0.51,49.00,120.47,979.24,NA
2022-08-15 00:00:00,10.86,30.72,1.94,5.16,4.33,21.33,5.01,0.61,10.95,1.61,3.43,0.13,NA,NA,NA,29.06,67.42,NA,54.89,0.00,0.00,155.63,980.69,NA
2022-08-16 00:00:00,12.42,40.30,1.98,5.70,4.65,18.18,4.78,0.66,15.31,1.53,2.96,0.12,NA,NA,NA,29.16,63.03,NA,77.26,0.01,0.50,146.94,979.20,NA
2022-08-17 00:00:00,13.84,46.79,2.29,10.92,7.67,16.98,5.69,0.62,17.70,1.94,7.80,0.52,NA,NA,NA,29.71,60.51,NA,116.05,0.00,0.00,190.46,980.05,NA
2022-08-18 00:00:00,19.44,68.62,3.37,14.86,10.69,16.12,4.94,0.66,17.17,2.76,14.56,1.23,NA,NA,NA,30.07,61.13,NA,186.32,0.00,0.00,200.40,979.11,NA
2022-08-19 00:00:00,19.06,62.09,2.42,10.15,7.38,16.28,4.81,0.58,15.86,1.78,22.04,0.64,NA,NA,NA,31.09,59.45,NA,243.63,0.00,0.00,196.54,979.01,NA
2022-08-20 00:00:00,31.54,82.02,2.62,10.69,7.83,17.57,3.91,0.59,13.14,2.19,13.24,0.42,NA,NA,NA,29.52,63.66,NA,227.70,0.01,0.50,135.87,980.45,NA
2022-08-21 00:00:00,45.42,111.98,3.15,12.35,9.15,18.77,4.79,0.57,17.87,3.05,15.29,0.65,NA,NA,NA,31.33,61.74,NA,251.04,0.00,0.00,187.23,978.51,NA
2022-08-22 00:00:00,28.53,79.71,1.74,7.47,5.23,31.94,3.24,0.48,15.87,2.76,4.93,0.28,NA,NA,NA,33.03,53.93,NA,63.69,0.04,2.00,217.08,976.55,NA
2022-08-23 00:00:00,21.10,53.01,1.85,5.63,4.51,14.11,3.92,0.46,17.95,1.58,3.38,0.16,NA,NA,NA,30.38,61.08,NA,91.74,0.04,3.50,171.08,978.32,NA
2022-08-24 00:00:00,25.99,63.43,2.42,10.83,7.72,17.14,3.93,0.80,15.05,2.57,10.67,0.84,NA,NA,NA,29.10,63.47,NA,88.18,0.00,0.00,127.66,982.21,NA
2022-08-25 00:00:00,39.28,100.36,3.15,13.94,9.98,19.87,4.67,0.70,21.13,3.73,19.54,1.58,NA,NA,NA,29.20,61.80,NA,176.27,0.00,0.00,165.34,981.60,NA
2022-08-26 00:00:00,33.08,95.58,2.51,10.26,7.47,18.68,4.60,0.56,13.61,2.41,27.79,0.76,NA,NA,NA,31.08,59.99,NA,238.97,0.00,0.00,192.19,980.86,NA
2022-08-27 00:00:00,30.42,103.39,2.49,10.84,7.80,18.05,4.87,0.53,13.90,1.64,18.93,0.23,NA,NA,NA,30.72,59.82,NA,246.32,0.00,0.00,181.31,980.10,NA
2022-08-28 00:00:00,36.62,132.03,3.59,11.57,9.15,17.48,4.14,0.59,12.67,2.00,18.97,0.39,NA,NA,NA,30.45,57.82,NA,240.19,0.00,0.00,182.21,980.54,NA
2022-08-29 00:00:00,38.98,137.78,3.61,12.52,9.60,17.14,4.66,0.57,15.93,2.40,12.87,0.78,NA,NA,NA,30.47,56.76,NA,180.80,0.00,0.00,157.44,984.28,NA
2022-08-30 00:00:00,49.28,131.74,3.64,20.48,13.86,17.64,5.53,0.67,17.71,5.18,23.88,2.49,NA,NA,NA,30.23,61.53,NA,147.34,0.03,2.50,135.71,984.78,NA
2022-08-31 00:00:00,42.12,115.02,4.34,14.38,11.18,18.21,5.00,0.53,15.09,2.63,21.77,1.28,NA,NA,NA,30.74,58.44,NA,237.15,0.00,0.00,197.46,982.18,NA
2022-09-01 00:00:00,44.16,119.09,3.06,15.37,10.69,19.25,5.04,0.58,19.72,3.03,18.79,1.15,NA,NA,NA,31.62,58.26,NA,246.23,0.00,0.00,165.63,982.07,NA
2022-09-02 00:00:00,42.89,118.45,3.38,16.08,11.31,18.98,7.05,0.59,16.86,3.27,26.39,1.05,NA,NA,NA,31.70,58.48,NA,206.78,0.00,0.00,148.97,983.45,NA
2022-09-03 00:00:00,32.77,106.54,3.99,14.45,10.98,18.03,6.23,0.57,11.42,2.82,17.34,1.55,NA,NA,NA,31.79,55.65,NA,255.21,0.00,0.00,207.40,980.97,NA
2022-09-04 00:00:00,21.84,82.27,3.56,10.33,7.50,17.56,4.66,0.49,14.91,1.95,21.15,0.83,NA,NA,NA,31.73,55.28,NA,220.00,0.00,0.00,217.70,979.89,NA
2022-09-05 00:00:00,24.55,92.21,2.65,13.26,9.23,16.89,5.57,0.54,14.55,2.23,24.62,1.15,NA,NA,NA,31.33,55.13,NA,260.60,0.00,0.00,196.96,982.11,NA
2022-09-06 00:00:00,36.56,108.87,6.37,13.29,12.43,17.05,5.47,0.57,17.01,3.36,18.99,2.20,NA,NA,NA,31.30,58.11,NA,289.41,0.00,0.00,184.36,983.69,NA
2022-09-07 00:00:00,44.21,119.91,3.82,13.57,10.34,16.68,8.56,0.63,18.78,4.23,26.54,2.33,NA,NA,NA,30.78,59.58,NA,265.69,0.00,0.00,182.23,985.20,NA
2022-09-08 00:00:00,60.64,137.51,3.59,13.20,9.95,17.81,6.29,0.70,16.61,4.26,17.94,2.10,NA,NA,NA,31.08,59.60,NA,210.25,0.00,0.00,176.18,985.86,NA
2022-09-09 00:00:00,64.49,134.07,2.14,12.23,8.25,18.39,4.33,0.68,6.05,4.61,14.52,0.92,NA,NA,NA,31.65,58.95,NA,73.66,0.00,0.00,166.87,985.02,NA
2022-09-10 00:00:00,56.62,106.04,2.20,10.57,7.42,18.42,2.42,0.90,8.42,3.72,10.80,0.54,NA,NA,NA,31.33,60.90,NA,74.66,0.00,0.00,157.38,984.06,NA
2022-09-11 00:00:00,34.35,82.64,2.17,10.57,7.34,16.69,5.17,1.10,7.35,3.04,7.85,0.37,NA,NA,NA,31.26,58.03,NA,63.30,0.00,0.00,174.13,981.94,NA
2022-09-12 00:00:00,27.86,75.75,2.19,9.88,7.03,16.39,5.47,0.60,5.70,2.71,3.73,0.27,NA,NA,NA,30.73,58.19,NA,62.47,0.00,0.00,169.56,980.24,NA
2022-09-13 00:00:00,14.35,42.63,2.24,8.34,6.27,15.68,3.34,0.51,6.21,2.12,2.42,0.12,NA,NA,NA,29.52,61.88,NA,71.81,0.08,7.50,178.32,981.13,NA
2022-09-14 00:00:00,12.00,39.12,1.96,6.24,4.92,14.76,3.38,0.40,5.79,1.67,2.15,0.07,NA,NA,NA,29.24,60.20,NA,60.74,0.00,0.00,131.13,981.53,NA
2022-09-15 00:00:00,8.94,23.71,1.80,4.21,3.71,14.25,3.86,0.47,6.68,1.17,0.94,0.01,NA,NA,NA,26.28,70.24,NA,65.13,0.10,9.50,69.73,979.74,NA
2022-09-16 00:00:00,8.40,17.24,2.87,6.54,5.80,13.71,3.48,0.51,4.66,1.26,8.27,0.31,NA,NA,NA,24.99,75.41,NA,156.78,0.16,15.50,55.98,977.39,NA
2022-09-17 00:00:00,28.65,71.43,5.52,13.35,11.60,13.67,4.84,0.49,5.00,4.04,19.83,2.95,NA,NA,NA,27.81,67.47,NA,160.46,0.00,0.00,163.16,979.53,NA
2022-09-18 00:00:00,40.75,101.90,4.96,9.87,9.30,9.87,4.70,0.51,5.15,3.42,12.21,0.78,NA,NA,NA,28.82,65.47,NA,149.60,0.00,0.00,165.34,982.57,NA
2022-09-19 00:00:00,74.00,181.69,25.04,14.29,27.89,10.63,4.99,0.72,4.73,5.33,16.83,2.00,NA,NA,NA,27.84,69.14,NA,192.94,0.00,0.00,77.61,982.86,NA
